file,id_sente,id_article,domain,year,sentences,classe
C66_Folha_15-10-2022_08h19_titulo,3710,c66f,sports,2022,Oscar Schmidt desiste de tratamento contra câncer no cérebro: 'Perdi o medo de morrer'.,-1
C62_OGlobo_14-10-2022_10h41,3453,c62o,politics,2022,Os nomes dos outros investigados não foram divulgados.,0
C32_OGlobo_16-07-2007_12h58,1387,c32o,world,2007,"Tóquio, 16 de jul (EFE) -",0
C100_Folha_19-10-2022_18h54,3328,c100f,politics,2022,"A margem de erro é de dois pontos percentuais, para mais ou para menos.",0
C80_Folha_17-10-2022_16h56,4799,c80f,sports,2022,"Antes dele, Kopa (1958), Michel Platini (1983, 1984 e 1985), Jean-Pierre Papin (1991) e Zinédine Zidane (1998) também venceram.",0
C69_Estadao_15-10-2022_23h31,3895,c69e,politics,2022,"Ele destacou que comentaristas da Jovem Pan, em programas de grande audiência, têm reverberado discursos de Bolsonaro sem significativo contraponto.",0
C38_OGlobo_28-07-2007_00h00,1716,c38o,sports,2007,O gaúcho Fabiano Peçanha levou o bronze na mesma prova.,0
C67_Folha_15-10-2022_12h24,3777,c67f,politics,2022,Era inadmissível que um partido envolvido em tantos esquemas de corrupção e que conduziu o país à pior recessão pudesse retornar ao poder.,-1
C51_OGlobo_08-09-2022_14h31,2558,c51o,world,2022,"Elizabeth II tornou-se rainha aos 25 anos de idade, em 1952, após a morte do pai, o rei George VI, e foi coroada no ano seguinte.",0
C90_Folha_28-11-2007_00h00,5468,c90f,politics,2007,"Quando Jesus se dispôs a doar a vida, não teve medo da cruz"".",-1
C66_Folha_15-10-2022_08h19,3702,c66f,sports,2022,Morria de medo de morrer.,-1
C83_Estadao_02-02-2007_01h03,5030,c83e,politics,2007,Isso é passado.,-1
C41_Estadao_20-07-2007_12h23_titulo,1914,c41e,sports,2007,"Mesmo sem nadar, Thiago Pereira chega ao 5.º ouro e iguala marca do norte-americano Mark Spitz",0
C67_Folha_15-10-2022_12h24,3789,c67f,politics,2022,O Supremo Tribunal Federal se tornou alvo de ataques frequentes por parte do presidente e seus aliados.,-1
C2_Estadao_04-08-2006_12h44,589,c2e,politics,2006,Os votos brancos e nulos somaram 10% e aqueles que não sabem ou não opinaram são 4%.,0
C83_Folha_01-02-2007_20h44,5046,c83f,politics,2007,"""Estou preocupado porque a eleição para a Mesa da Câmara não é a única discussão que está em jogo aqui.",-1
C83_Estadao_02-02-2007_01h03,5013,c83e,politics,2007,"""Erros do PT:""Depois de toda crise, alguém do PT ser eleito, no caso eu, para um cargo tão importante é evidente que é mais uma demonstração que o PT tem seu espaço no Parlamento.",-1
C59_OGlobo_06-10-2022_21h11,3070,c59o,politics,2022,"A concentração foi o Sindicato dos Metalúrgicos do ABC, que Lula presidiu.",0
C44_Folha_19-09-2007_12h03,2055,c44f,politics,2007,Eu acho que vão confundir as acusações se tudo for analisado conjuntamente.,-1
C70_Estadao_16-10-2022_10h58,3966,c70e,politics,2022,"Respondendo a uma pergunta sobre a hipótese de o Brasil se tornar comunista numa eventual vitória de Luiz Inácio Lula da Silva, ele insinuou que meninas venezuelanas têm de se prostituir no Brasil para ""ganhar a vida"".",1
C15_OGlobo_20-09-2022_12h25,303,c15o,politics,2022,"O presidente Jair Bolsonaro seguiu o roteiro de campanha em seu discurso na Assembleia Geral da Organização das Nações Unidas (ONU), em Nova York (EUA), e aproveitou para atacar o ex-presidente Luiz Inácio Lula da Silva nesta terça-feira (20).",1
C1_Estadao_04-08-2006_05h54,3,c1e,world,2006,"O avião explodiu e se incendiou, acrescentou o porta-voz da ONU em Kinshasa, Jean-Tobias Okala.",0
C80_OGlobo_17-10-2022_22h05,4842,c80o,sports,2022,"O francês Karim Benzema é o ganhador da Bola de Ouro, o prêmio concedido ao melhor jogador de futebol do mundo.",0
C98_OGlobo_19_10_2022_18h02,6144,c98o,politics,2022,"O Datafolha entrevistou 2.912 pessoas, em 181 municípios, entre os dias 17 e 19 de outubro.",0
C46_Folha_20-09-2022_18h45,2181,c46f,politics,2022,A maioria dos integrantes do STF (Supremo Tribunal Federal) votou por manter a decisão do ministro Edson Fachin que suspendeu trechos de decretos assinados pelo presidente Jair Bolsonaro (PL) que flexibilizavam a compra de armas e de munições.,0
C9_Estadao_04-08-2006_09h53,3273,c9e,politics,2006,A PF abriu uma nova frente de atuação para apurar o caso com o objetivo de apurar a participação de desembargadores e conselheiros do Tribunal de Contas na quadrilha.,0
C66_Folha_15-10-2022_08h19,3703,c66f,sports,2022,"Na entrevista à TV, Oscar explicou que agora pretende se dedicar mais à família.",0
C67_Estadao_15-10-2022_17h00_titulo,3764,c67e,politics,2022,Integrantes do Novo pedem expulsão de Amoedo após ele declarar voto em Lula.,0
C33_OGlobo_25-09-2007_19h59,1471,c33o,politics,2007,"Ele afirmou que a ""eqüidade social é a melhor arma contra a degradação do planeta"", defendendo que é ""plenamente possível combinar biocombustíveis, preservação ambiental e produção de alimentos"".",-1
C96_OGlobo_18-10-2022_19h49_titulo,6008,c96o,politics,2022,pico de Bolsonaro foi de pouco mais de 500 mil.,0
C84_Estadao_18-10-2007_21h45_titulo,5117,c84e,politics,2007,"As regras são rígidas demais', diz José Múcio.",-1
C49_Folha_17-07-2007_08h25,2366,c49f,politics,2007,Era unânime dizer que ninguém nunca tinha visto nada com a qualidade que o Brasil estava oferecendo na Vila Olímpica.,-1
C94_Estadao_18-10-2022_19h36,5770,c94e,politics,2022,"Lira adotou uma manobra para poder colocar o projeto diretamente no plenário e ressuscitou um requerimento de 2014, protocolado no dia 7 de outubro, logo após o primeiro turno das eleições daquele ano, mas que nunca havia sido votado.",1
C18_Folha_16-04-2007_15h46,514,c18f,world,2007,Uma reunião deve ocorrer nesta terça-feira na quadra de basquete da escola.,0
C43_Folha_17-07-2007_13h37,2031,c43f,politics,2007,"Renan é alvo de um processo por quebra de decoro acusado de receber recursos da construtora Mendes Junior para pagamento de despesas pessoais, como aluguel e pensão para a jornalista Mônica Veloso, com quem tem uma filha.",0
C100_OGlobo_19-10-2022_19h49,3344,c100o,politics,2022,A pesquisa foi registrada no Tribunal Superior Eleitoral (TSE) sob o número SP-01542/2022.,0
C30_Estadao_07-08-2007_07h59,1277,c30e,daily,2007,"Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos ""de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress"", informou o Itaú.",-1
C77_Estadao_18-10-2022_10h07,4599,c77e,politics,2022,"O presidente Jair Bolsonaro, alvo da representação, terá cinco dias para apresentar sua defesa sobre as alegações feitas pela Rede.",0
C37_Estadao_17-10-2007_10h06,1656,c37e,daily,2007,"Pelo menos 30 pessoas, entre elas 16 crianças, estão sendo mantidas reféns desde a tarde de terça-feira, 16, pelos detentos do Centro de Custódia de Presos de Justiça (CCPJ), no Centro de São Luís, no Maranhão.",0
C75_Folha_17-10-2022_15h04,4469,c75f,politics,2022,"Em entrevista à imprensa, o secretário afirmou que o primeiro confronto se deu com policiais à paisana que faziam a segurança do local onde o candidato estava.",0
C22_Estadao_24-07-2007_08h58,741,c22e,daily,2007,"No Aeroporto Tom Jobim, foram registrados atrasos em 14 chegadas e quatro foram canceladas até as 9h30.",0
C54_Folha_28-09-2022_06h25,2720,c54f,politics,2022,"A declaração, entregue pelo decano ao grupo de juristas Prerrogativas, foi revelada pelo blog da jornalista Vera Magalhães, do jornal",0
C72_Estadao_17-10-2022_00h30,4121,c72e,politics,2022,"enorme fluxo de informações e agenda e pouca alteração no quadro eleitoral, o que deve manter a disputa aberta.",0
C89_OGlobo_31-10-2007_14h42_titulo,5426,c89o,politics,2007,Deputado Ronaldo Cunha Lima renuncia a mandato,0
C93_Estadao_15-12-2006_14h59,5660,c93e,politics,2006,"O deputado João de Deus Sousa (PT) demonstrou preocupação pela situação do pagamento de ex-deputados, pensionistas e ex-governadores, uma vez que a conta aumentará consideravelmente.",1
C60_Estadao_07-10-2022_08h43,3158,c60e,world,2022,"O voto terminou com 17 países apoiando a resolução, em sua grande maioria os europeus.",0
C55_OGlobo_27-09-2022_19h04_titulo,2854,c55o,politics,2022,A margem de erro é de dois pontos percentuais para mais ou para menos.,0
C49_OGlobo_16-07-2007_11h54,2382,c49o,politics,2007,Já aconteceu...,-1
C44_Folha_19-09-2007_12h03_titulo,2072,c44f,politics,2007,Quintanilha critica proposta do PT de unir processos contra Renan,0
C37_OGlobo_17-10-2007_12h21,1674,c37o,daily,2007,"Após quase 24 horas de tensão, terminou no fim da manhã desta quarta-feira a rebelião na Central de Custódia de Presos de Justiça (CCJP) no Maranhão.",0
C97_Estadao_18-10-2022_11h50,6009,c97e,politics,2022,"""Percebendo que ainda falta bastante tempo para a prática de mais casos de assédio, com certeza a gente vai superar e muito esse número', afirmou.",-1
C58_Folha_14-07-2022_19h06,2977,c58f,politics,2022,"""Com o corte de metade do orçamento, haverá redução de médicos para essas localidades mais distantes ou haverá complementação de recursos?",-1
C27_Folha_17-10-2007_23h53,1070,c27f,sports,2007,"Desta vez, a bola não desviou em ninguém e entrou no ângulo.",0
C94_Estadao_18-10-2022_19h36,5777,c94e,politics,2022,"O mérito será para depois das eleições"", declarou.",-1
C23_OGlobo_24-07-2007_16h04,827,c23o,world,2007,"Dos sete alertas, três são de cheias no rio Severn, que já causaram estragos em Gloucestershire; dois no Tâmisa;",0
C25_Estadao_30-12-2021_12h34,902,c25e,culture,2021,"Diagnosticada em maio com um melanoma, um tipo agressivo de câncer de pele que já havia produzido metástase, a autora de Pensar",0
C3_Folha_19-07-2007_21h05,1255,c3f,daily,2007,"O vôo, que havia saído de Minas conseguiu parar apenas no limite da pista.",0
C67_Estadao_15-10-2022_17h00,3744,c67e,politics,2022,"Ao Estadão, Amoedo afirmou que a decisão não foi fácil e que nunca antes havia depositado voto no PT.",0
C7_Estadao_04-08-2006_14h13,3223,c7e,science,2006,"O pesquisadores Ray Jayawardhana e Valentin D. Ivanov informam a descoberta na edição de quinta-feira do serviço online Science Express, mantido pela revista Science.",0
C88_OGlobo_24-08-2008_16h52_titulo,5354,c88o,politics,2008,Ela é acusada de ter enviado documentos sem validade legal para a Justiça.,0
C62_OGlobo_14-10-2022_10h41,3447,c62o,politics,2022,As emendas são recursos do Orçamento da União direcionados por deputados para suas bases políticas.,0
C93_Estadao_15-12-2006_14h59,5686,c93e,politics,2006,"Os salários dos parlamentares passarão de R$ 12 mil para R$ 18.700, e há verba orçamentária para o aumento.",0
C80_Folha_17-10-2022_16h56,4803,c80f,sports,2022,Benzema era favoritíssimo para vencer depois de ter sido escolhido o melhor pela Uefa.,1
C78_Folha_18-10-2022_22h25,4659,c78f,world,2022,"A gravação em áudio das caixas-pretas do voo Rio-Paris, que caiu no mar em 2009, matando as 228 pessoas a bordo, foi divulgada nesta segunda-feira (17) durante o processo da fabricante, Airbus, e da companhia aérea, Air France, em um tribunal de Paris -um momento extremamente forte para familiares e amigos das vítimas.",1
C74_Estadao_17-10-2022_13h29,4325,c74e,politics,2022,"Eu me recusaria a botar uma bandeira nas minhas costas que tem uma estrela vermelha"".",-1
C32_Folha_17-07-2007_14h15,1364,c32f,world,2007,"De acordo com a agência de notícias japonesa Kyodo News, 100 barris de lixo nuclear com resíduo de baixo nível tombaram durante o terremoto e foram encontrados sem a tampa.",0
C73_Estadao_17-10-2022_09h18,4256,c73e,sports,2022,"O pedido de dispensa foi feito pela defesa, que argumentou que Neymar necessitava de descanso após a partida de domingo pelo PSG, na França.",0
C83_Folha_01-02-2007_20h44,5068,c83f,politics,2007,"O PT não fez eixo de centro-esquerda, mas de centro-direita"", afirmou ele ontem.",-1
C32_Estadao_17-07-2007_08h03,1354,c32e,world,2007,"Nesta terça, o ministro da Defesa enviou 450 soldados para as áreas devastadas.",0
C96_OGlobo_18-10-2022_19h49,5992,c96o,politics,2022,"Ganhar a vida"", afirmou.",-1
C72_OGlobo_17-10-2022_08h05,4226,c72o,politics,2022,"Em votação simbólica, o Senado aprovou a mesma MP em dezembro.",0
C67_Estadao_15-10-2022_17h00,3748,c67e,politics,2022,"Discordo das ideias e métodos do PT, mas nesse momento julgo a reeleição de Bolsonaro um risco maior para o País.",-1
C17_Estadao_20-08-2006_21h41,375,c17e,politics,2006,O povo está muito sabido.,-1
C18_Estadao_16-04-2007_13h44_titulo,489,c18e,world,2007,Outras 21 pessoas ficaram feridas,0
C34_OGlobo_20-08-2007_17h20,1543,c34o,politics,2007,"O volume de recursos recolhido com multas passou de R$ 326,1 milhões para R$ 1,339 bilhão de um ano para o outro.",0
C63_Estadao_14-10-2022_09h17,3473,c63e,politics,2022,Ele também é acusado de tentar intimidar uma promotora pública de São Paulo.,0
C81_Estadao_07-10-2022_08h48,4896,c81e,culture,2022,"Talvez daí a epígrafe emprestada de Jean Genet: ""escrever é o último recurso quando se traiu"".",-1
C91_Estadao_15-12-2007_00h00,5516,c91e,politics,2007,"Para hoje, está previsto o início de uma vigília em apoio ao bispo e contra a transposição, sem previsão de encerramento, na Praça da Sé, na capital baiana.",0
C53_OGlobo_19-09-2022_08h56_titulo,2696,c53o,politics,2022,Imagens e áudio foram manipulados para inverter os percentuais do levantamento.,0
C41_Estadao_20-07-2007_12h23,1909,c41e,sports,2007,no revezamento 4 x 200 metros livre e nos 200 metros costas.,0
C63_OGlobo_14-10-2022_08h44_titulo,3518,c63o,politics,2022,Thiago Brennand: herdeiro acusado de agredir modelo é preso pela Interpol nos Emirados Árabes.,0
C80_Estadao_18-10-2022_08h13,4789,c80e,sports,2022,"Vini marcou o gol do título da Liga dos Campeões, na final contra o Liverpool.",0
C75_Estadao_17-10-2022_16h12,4445,c75e,politics,2022,"Segundo a Secretaria de Segurança Pública, ele já havia sido detido anteriormente por outro crime.",0
C85_Estadao_20-08-2007_15h02,5173,c85e,politics,2007,"O empresário mineiro Marcos Valério de Souza, acusado de operar o mensalão, revelou empréstimos milionários do PT.",0
C16_Estadao_21-08-2006,328,c16e,politics,2006,"Segundo colocado em 2004, Sales processou seu adversário por abuso do poder econômico e aguarda resultado.",0
C59_Folha_27-09-2022_10h13,3057,c59f,politics,2022,O economista não quis comentar se esse apoio sinaliza para uma condução da política econômica ao centro em um eventual governo Lula,0
C88_OGlobo_24-08-2008_16h52,5349,c88o,politics,2008,O governo também vai iniciar uma investigação na Anac sobre o episódio.,0
C96_OGlobo_18-10-2022_19h49,5982,c96o,politics,2022,Posso entrar na sua casa?',-1
C8_OGlobo_04-08-2006_14h13,3267,c8o,sports,2006,"A seleção brasileira masculina de vôlei, que é treinada por Bernardinho, venceu a Finlândia por 3 sets a 0, parciais de 25/17, 25/22 e 25/21, nesta sexta-feira, em Tampere (FIN), e manteve sua invencibilidade na Liga Mundial-06.",0
C72_OGlobo_17-10-2022_08h05,4233,c72o,politics,2022,"O presidente Jair Bolsonaro (PL) e o ex-presidente Luiz Inácio Lula da Silva (PT) participaram neste domingo (16) do primeiro debate presidencial do segundo turno das eleições 2022, organizado pelo grupo Bandeirantes, Folha de S.Paulo, Uol, TV Cultura e CNN.",0
C44_Folha_19-09-2007_12h03,2066,c44f,politics,2007,"O presidente do Conselho de Ética do Senado, Leomar Quintanilha (PMDB-TO), disse hoje ser contrário à unificação dos processos contra o senador Renan Calheiros (PMDB-AL) que tramitam na Casa Legislativa.",0
C87_Estadao_21-07-2007_00h00,5280,c87e,politics,2007,O governo está preocupadíssimo e tentando buscar solução.,-1
C71_Folha_14-10-2022_23h00,4053,c71f,politics,2022,A empresa disse ainda que o próprio Ministério Público do Trabalho pediu em 2019 o arquivamento do caso relativo à situação análoga à escravidão.,0
C76_Folha_18-10-2022_9h58_titulo,4548,c76f,daily,2022,Caixa anuncia saída de vice-presidente citado em denúncia de assédio moral.,0
C36_Oglobo_20-07-2007-22h04_titulo,1649,c36o,politics,2007,"Morre, aos 79 anos, o senador Antonio Carlos Magalhães.",0
C39_OGlobo_28-04-2022_09h03,1795,c39o,politics,2022,"O advogado de Lula, Cristiano Zanin, chamou a decisão de vitória histórica.",0
C41_Folha_17-07-2007_10h39,1915,c41f,sports,2007,"Diogo Yabe, também do Brasil, foi o quarto melhor da prova.",0
C55_OGlobo_27-09-2022_19h04,2825,c55o,politics,2022,33% (33% na pesquisa anterior),0
C51_OGlobo_08-09-2022_14h31,2557,c51o,world,2022,"Com a morte de Elizabeth, seu filho mais velho, o agora rei Charles, assume o trono do Reino Unido e de outros 14 países que têm o monarca britânico como chefe de Estado, como Austrália e Canadá.",0
C81_OGlobo_06-10-2022_21h39,4940,c81o,culture,2022,"A academia sueca elogiou a coragem da autora e destacou que escrita dela explora uma vida marca por forte disparidades de gênero, linguagem e classe.",0
C41_OGlobo_14-07-2007_22h03_titulo,1932,c41o,sports,2007,"Além de faturar a medalha, quarteto brasileiro estabelece novo recorde da modalidade nos Jogos Pan-Americanos.",0
C84_Folha_15-10-2007_00h00_titulo,5135,c84f,politics,2007,Basta uma notificação do partido para que o político perca seu o mandato.,0
C33_Estadao_25-09-2007_10h51,1436,c33e,politics,2007,"Segundo Lula, o mundo precisa urgentemente de uma nova matriz energética.",0
C95_OGlobo_11-10-2022_21h45,5930,c95o,politics,2022,"O leite, por exemplo, caiu 13%.",0
C86_Folha_13-04-2007_10h40,5250,c86f,politics,2007,O desembargador preso na operação da PF entregou o cargo de vice-presidente do TRF ao colega Fernando Marques ontem (12).,0
C83_OGlobo_01-02-2007_20h43_titulo,5089,c83o,politics,2007,Arlindo Chinaglia é eleito presidente da Câmara.,0
C62_Estadao_14-10-2022_10h41_titulo,3420,c62e,politics,2022,Agentes fazem buscas em cinco municípios do interior maranhense e também no Piauí.,0
C36_Folha_21-07-2007,1620,c36f,politics,2007,"O senador, que completaria 80 anos em 4 de setembro, deixa a mulher, Arlete, e os filhos Antonio Carlos Magalhães Júnior e Teresa Helena Magalhães Mata Pires.",0
C87_OGlobo_25-07-2007_10h51,5307,c87o,politics,2007,"O ex-ministro da Justiça do governo do Fernando Henrique Cardoso (1995-2002) assume o cargo a tarefa de conter a crise e carta branca para fazer todas as mudanças que achar necessária no setor aéreo, incluindo demitir o presidente da Empresa Brasileira de Infra-estrutura Aeroportuária (Infraero).",0
C81_Estadao_07-10-2022_08h48,4893,c81e,culture,2022,"se orgulhava da filha, e usou suas economias para ajudá-la ao se casar, numa ""generosidade infinita"" a compensar a distância de mundos.",1
C6_Estadao_25-09-2022_14h00,3112,c6e,politics,2022,Foram quase 30 milhões de pessoas que deixaram de votar na última eleição.,0
C94_Estadao_18-10-2022_19h36,5758,c94e,politics,2022,"A urgência é uma maneira de acelerar a tramitação de um projeto e permite que ele seja votado diretamente pelo plenário, sem ser analisado por comissões.",1
C33_Estadao_25-09-2007_10h51,1390,c33e,politics,2007,"""É hora de passar das intenções à ação"", ressaltou.",-1
C12_OGlobo_14-08-2006_10h39,172,c12o,world,2006,"Ainda segundo a agência oficial norte-coreana, foram destruídos pelo menos 800 edifícios públicos, mais de 540 pontes, várias ferrovias assim como vários hectares de plantações.",0
C11_Folha_08-08-2006,118,c11f,daily,2006,"Com o impacto, o anteparo de vidro à prova de bala que ficava em frente à porta tombou, o detector de metal e o aparelho de raio",0
C98_Folha_19-10-2022_18h19,6128,c98f,politics,2022,"Quando totaliza o pleito, o TSE elimina da conta final os brancos e nulos para chegar aos chamados votos válidos.",0
C28_Folha_15-07-2007_17h12,1149,c28f,sports,2007,"A seleção brasileira masculina de vôlei mostrou, mais uma vez, sua superioridade na modalidade.",0
C4_Estadao_16-07-2007_09h24,1817,c4e,daily,2007,"O corredor norte-sul - formado pelas avenidas 23 de Maio, Rubem Berta e Moreira Guimarães - registrava mais 6,4 km de lentidão, entre os viadutos João Julião da Costa Aguiar e Beneficência Portuguesa, no sentido Santana.",0
C48_Folha_25-09-2022_18h04,2290,c48f,world,2022,"Logo, assumiu uma das vice-presidências da Câmara.",0
C93_Estadao_15-12-2006_14h59,5631,c93e,politics,2006,"Ele prometeu, contudo, que a Assembléia cortará outras despesas e não pedirá ao Poder Executivo mais dinheiro para pagar o reajuste dos parlamentares.",0
C64_Folha_14-10-2022_14h07_titulo,3547,c64f,culture,2022,Ator interpretou meio-gigante na saga de bruxaria e fez uma ponta em dois filmes de James Bond nos anos 1990.,0
C60_OGlobo_07-10-2022_09h01,3202,c60o,world,2022,"O Brasil, que na véspera não havia assinado uma declaração contra a invasão da Ucrânia na Assembleia Geral da Organização dos Estados Americanos (OEA), não se posicionou sobre a relatoria para ""coletar, examinar e avaliar informações relevantes de todas as partes interessadas, incluindo a sociedade civil russa, dentro e fora do país"".",0
C18_Folha_16-04-2007_15h46_titulo,515,c18f,world,2007,Ataque a tiros mata ao menos 30 em universidade dos EUA,0
C40_Estadao_06-08-2007_16h17,1869,c40e,politics,2007,"O procurador, segundo sua assessoria, disse que pode pedir a inclusão de mais uma denúncia contra o senador, feita pela revista.",0
C20_OGlobo_19-09-2007_16h13,676,c20o,politics,2007,"O problema será no Senado, que me parece que há uma objeção maior.",-1
C72_Folha_17-10-2022_01h28,4187,c72f,politics,2022,Nunca fez discurso contra o governo Lula.,0
C65_Estadao_14-10-2022_11h56,3603,c65e,culture,2022,Vocês estão mais preocupados com a proteção de uma pintura ou com a proteção do nosso planeta e das pessoas?,-1
C18_Estadao_16-04-2007_13h44,456,c18e,world,2007,"A polícia investigava o incidente quando soube dos disparo, quase duas horas depois, no salão da faculdade de engenharia, local em que o assassino morreu.",0
C91_Folha_19-12-2007_12h43_titulo,5536,c91f,politics,2007,Seis ministros entenderam que requisitos para obras foram preenchidos.,0
C48_Estadao_25-09-2022_11h11,2242,c48e,world,2022,"A ascensão de Meloni, oriunda de um partido ligado ao pós-fascismo, com raízes ligadas preocupa a União Europeia, em razão de suas posições contrárias a direitos da comunidade LGBT, minorias religiosas e imigrantes, bem como a proximidade de seus aliados com o líder russo, Vladimir Putin.",0
C39_OGlobo_28-04-2022_09h03,1786,c39o,politics,2022,"?Embora os Estados tenham o dever de investigar e processar os atos de corrupção e manter a população informada, especialmente em relação a um ex-chefe de Estado, tais ações devem ser conduzidas de forma justa e respeitar as garantias do devido processo legal?, declarou o membro do Comitê Arif Bulkan.",-1
C64_Oglobo_14-10-2022_13h53,3567,c64o,culture,2022,"Fiquei maravilhado/aterrorizado/amorosamente atingido, tudo ao mesmo tempo.",-1
C2_Folha_04-08-2006_11h38,615,c2f,politics,2006,"Se a eleição fosse hoje, o presidente Luiz Inácio Lula da Silva, candidato à reeleição, teria 44% das intenções de voto, contra 25% do tucano Geraldo Alckmin, de acordo com a pesquisa CNI/Ibope divulgada nesta sexta-feira.",0
C45_Folha_18-10-2007_08h03,2110,c45f,culture,2007,A polícia não divulgou o nome dele.,0
C18_Oglobo_2007_17h05,526,c18o,world,2007,O assessor disse que os membros da delegação da Virginia no Congresso foram informados do número de mortos durante uma conferência telefônica organizada pelo escritório do governador da Virginia.,0
C69_Estadao_15-10-2022_23h31,3903,c69e,politics,2022,O ministro não acatou pedidos do PT antes de ouvir a emissora e sua direção.,0
C72_OGlobo_17-10-2022_08h05,4207,c72o,politics,2022,#NÃOÉBEMASSIM.,1
C72_OGlobo_17-10-2022_08h05,4224,c72o,politics,2022,"Em junho de 2020, Bolsonaro inaugurou um dos trechos finais do Eixo Norte.",0
C47_Estadao_25-12-2021_09h55_titulo,2215,c47e,science,2021,Nasa lança telescópio espacial,0
C65_OGlobo_14-10-2022_08h45_titulo,3666,c65o,culture,2022,Duas mulheres do grupo Just stop,0
C32_Folha_17-07-2007_14h15,1366,c32f,world,2007,"Os terremotos no país deixaram pelo menos nove mortos, e milhares de pessoas tiveram que deixar suas casas.",0
C23_OGlobo_24-07-2007_16h04,825,c23o,world,2007,"As inundações podem acarretar um enorme custo para as seguradoras, como informou a Associação de Seguradoras Britânicas na segunda-feira.",0
C98_Folha_19-10-2022_18h19_titulo,6131,c98f,politics,2022,"brancos e nulos somam 4%, e indecisos, 1%.",0
C78_Estadao_18-10-2022_10h37,4640,c78o,world,2022,"""Eu temia este momento e foi ainda mais forte do que eu poderia imaginar"", relatou à AFP Corinne Soulas, que perdeu a filha no acidente aéreo.",-1
C78_OGlobo_18-10-2022_08h18,4684,c78o,world,2022,"Em 1º de junho de 2009, o avião do voo AF447 caiu no meio da noite no Atlântico, 3 horas e 45 minutos após a decolagem no Rio, causando a morte de seus 216 passageiros e 12 tripulantes. ",0
C71_Estadao_14-10-2022_09h280,4043,c71e,politics,2022,"Outro nome que está no topo da lista dos empresários é o de Candido Botelho Bracher, com cerca de R$ 1,5 milhão distribuído entre 18 candidatos, dentre eles Luiz Henrique Mandetta, ex-ministro da Saúde de Bolsonaro que concorre a senador pelo Mato Grosso do Sul.",0
C72_Folha_17-10-2022_01h28,4204,c72f,politics,2022,VERDADEIRO.,0
C83_Estadao_02-02-2007_01h03,5032,c83e,politics,2007,Mas isso não é o que serve ao Brasil.,-1
C81_Folha_06-10-2022_15h58,4925,c81f,culture,2022,"No Brasil, foi recentemente publicado, sempre pela Fósforo, """,0
C70_Estadao_16-10-2022_10h58,3944,c70e,politics,2022,Deputado pede investigação à PGR.,0
C4_Folha_16-07-2007_09h48,1824,c4f,daily,2007,Não há informações sobre o estado de saúde dos envolvidos.,0
C45_OGlobo_18-10-2007_08h33,2153,c45o,culture,2007,Onde está a 'Elite da tropa'?,-1
C6_Folha_25-09-2022_04h00,3119,c6f,politics,2022,"As pesquisas telefônicas têm maior dificuldade para alcançar eleitores mais pobres, fatia na qual a vantagem de Lula é maior, e isso pode explicar a diferença pró-Bolsonaro"", afirma Olsen.",-1
C38_Estadao_17-07-2007_12h03,1697,c38e,sports,2007,"O nadador, que ainda participará de mais seis provas (100 metros costas, 200 metros costas, 200 metros peito, 200 metros medley, 4x100 medley e revezamento 4x100), tenta quebrar o recorde de Djan Madruga, que tem seis pódios.",0
C73_Folha_17-10-2022_08h43,4277,c73f,sports,2022,"A extensa saga judicial provocada pela transferência de Neymar em 2013 dos Santos para o Barcelona tem um novo capítulo em um tribunal da cidade espanhola, com o início do julgamento da ação apresentada há sete anos pelo grupo DIS, fundo que possuía parte dos direitos econômicos do atleta quando ele era um promissor atacante do clube paulista.",1
C55_Estadao_28-09-2022_10h00,2780,c55e,politics,2022,"De acordo com os dados, Ciro Gomes (PDT) vem a seguir, com 6%, e Simone Tebet (MDB) aparece na quarta posição, com 5%.",0
C18_Estadao_16-04-2007_13h44,471,c18e,world,2007,Não se sabe se o criminoso era aluno da universidade.,0
C55_Estadao_28-09-2022_10h00,2774,c55e,politics,2022,Ferramenta interativa mostra o cenário mais provável da corrida presidencial e inclui todas as pesquisas divulgadas nos últimos seis meses,0
C26_OGlobo_19-12-2021_19h21,1022,c26o,world,2021,"Boric havia ficado em segundo lugar no primeiro turno, com 25,82% dos votos.",0
C3_Folha_19-07-2007_21h05,1240,c3f,daily,2007,"Além dos ocupantes, o acidente vitimou pessoas em terra, entre elas funcionários da empresa de transporte de cargas.",0
C71_OGlobo_14-10-2022_15h20_titulo,4107,c71o,politics,2022,"Advogado, empresários e bilionários do agro são os maiores doadores de Tarcísio; campanha de Lula, vaquinha virtual e tesoureiro são os de Haddad.",0
C58_Folha_14-07-2022_19h06,2984,c58f,politics,2022,"A verba para o programa caiu de R$ 2,96 bilhões neste ano para R$ 1,46 bilhão na proposta orçamentária de 2023, o que representa uma redução de 50,7%.",0
C22_Estadao_24-07-2007_08h58,739,c22e,daily,2007,"Na manhã desta terça, no Aeroporto Internacional de São Paulo (Cumbica), em Guarulhos, as filas do check-in já estavam grandes e o movimento no saguão principal era muito intenso.",0
